Dom Pedrito,Especialização em Agronegócio,Integral,4,360,ESPECIALISTA,Presencial
Dom Pedrito,Especialização em Ensino de Ciências da Natureza: Práticas e Processos Formativos,Integral,4,360,ESPECIALISTA,Presencial
Dom Pedrito,Especialização em Educação do Campo e Ciências da Natureza,Integral,3,435,ESPECIALISTA,Presencial
Dom Pedrito,Especialização em Enologia,Integral,0,0,ESPECIALISTA,Presencial
Dom Pedrito,Especialização em Ensino de Ciências na Educação do Campo,noturno,3,495,ESPECIALISTA,Presencial
Dom Pedrito,Especialização em Gestão e Inovação do Agronegócio,Integral,0,0,ESPECIALISTA,Presencial
Dom Pedrito,Especialização em Produção Animal,Integral,0,0,ESPECIALISTA,Presencial
Dom Pedrito,Especialização em Produção Animal,Integral,4,360,ESPECIALISTA,Presencial
